numberOfAnalystOpinions,currentPrice,allTimeHigh,allTimeLow,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,_debtToEquity,_PER,sector,state,In_SP500,In_NASDAQ,is_Insolvent,has_benefits,target
3.169886245950733,3.0894747511373666,1.1783565608828168,1.7290281705316248,-0.36950170194908916,-0.22538873556293182,0.7124218661753632,0.6964140535953804,0.8505936213954414,-0.0574716700014348,0.13980947988867132,1.0507374033242796,0.0019200879547736965,0.054144814781314055,0.26682561183725145,0.18468646363254734,0.031650672989916966,0.009731153852041846,0.37934208502529787,0.012534257290699631,0.08321795009467944,0.29612900905611445,0.35606698308955453,0.7055649520194004,-0.2374563444236645,-0.29799973764394355,-0.41218630143080653,0.36111884599199023,0.37742852596675686,0.6390165202716638,-0.6546974857421134,-0.13609933529731627,-0.09417280178183608,-0.07491204614795506,-0.4038390675108472,-0.8831608865956948,-0.8598345518821348,-0.927876648706321,-0.5268781333341215,0.07349476726687756,0.15420131789405284,-0.26885803058987545,0.3321700435289328,9,4,1,0,0,0,1
-0.3021550163996689,-0.3544401082114457,-0.22843336603595452,0.3224376097614145,-0.22445936176054943,-0.29337742920140225,-0.16400940538097325,-0.17443943899346534,-0.37051671236603495,-0.08779011920434107,-0.053306625884858634,-0.22682575763860024,-0.16240575679290695,0.053585041520314416,-0.1986031725423101,-0.12234375094306393,-0.2757579593378235,-0.2539529714125697,-0.24793310746800507,-0.24352636644955072,-0.1684057803441338,-0.19293802857227743,-0.14391171845710554,-0.23578581249671107,-0.3369077670043919,-0.3519287092646102,-0.3656012559598422,-0.3396804420336272,-0.22846059665162846,-0.18932340926533517,-0.24359388367821616,0.026030465652371763,-0.21733570962063706,-0.2174322844413193,-0.23768210573037657,0.29093581434607685,1.1505402300934666,0.6808695827687816,1.0308061034656764,0.3379464171018098,-0.3225898652274959,-0.20874184592432,0.0725078975668068,3,40,0,0,0,0,2
0.6556494697659593,-0.32820612917358444,-0.2322454294937438,0.7389261690713389,-0.4164677930577592,-0.24924441926185886,-0.16035429457521824,-0.17527323642830617,-0.3887866963398409,-0.06016078857632737,-0.12223583666491548,1.3704348913696343,0.9028895230622054,0.055401179953888095,-0.11987720759646413,-0.15740480822942765,-0.3117751262189026,-0.3472847719809095,-0.2713324426578093,-0.2405339052725035,-0.17206673448002502,-0.21126224574440064,-0.14759150722919664,-0.2525514662429345,-0.34510384717441234,-0.157887624773025,0.4353763115766359,-0.2241386332774123,-0.2280115051563874,-0.17418651225176907,1.2108309030737574,1.3059611122333175,-0.2075023426371593,-0.20124720553740058,0.1415636676126864,1.7928645372374719,2.6099774583879145,1.1594715866326248,-0.49342055549670905,1.8540567128565288,-0.3835474122732166,-0.2581139695493321,-0.20034677762358064,8,45,0,0,0,1,1
0.2964727874538487,0.15667816673975793,0.6090281956814179,0.7206308060008771,0.6416506125081595,-0.3051504684514374,-0.13112997329780895,-0.1529401379944251,-0.3119399755412387,-0.08888257362539119,0.04920665128601928,-0.36363874407020536,-0.07258959826461248,0.05400955151937755,0.6317578431993505,0.07456482954299061,-0.17034610121489752,0.2074703916044586,-0.17594434768300998,-0.17316347285002204,-0.10974673404165541,0.2367332706361288,-0.06273374684745038,0.35228170065237724,-0.4023505199467055,0.22916241078199856,0.08218560968963101,0.5700328987718934,-0.18270585911776546,-0.08039500385585409,-0.6546974857421134,-0.13609933529731627,-0.24830482732365236,-0.23099048341475237,-0.44411597624536686,-0.4638406634879337,-0.7941598766088845,-0.5444587968714214,-0.23243413866272516,0.31531853776797486,0.886121737542755,-0.30199852763639634,-0.10375633145232306,9,40,1,0,0,0,1
-0.1824294556289654,0.719568948186888,0.4366362074623393,-0.6132123330713868,-0.11947633457646342,-0.32967292622291033,-0.11805945179542776,-0.12827741727114228,0.16533424301715097,-0.08679986945885698,0.04727564470881016,-0.38174038878038963,-0.10386676594095823,0.054323240077962937,0.802294116427014,0.44487022085968664,-0.1644069885868265,0.5311003662832522,-0.17391041589315862,-0.1826150115510588,-0.10857930658792649,0.4793711807773464,-0.14152025475758362,-0.18340535254006343,-0.3002650433649041,-0.3248352067757585,-0.07373168535604548,0.07783050237120757,-0.1779659458010336,-0.12384246326244246,0.05133111964378223,-0.07315515537290598,-0.26696335863292353,-0.25252921938625905,-0.3964273861879421,0.40529568459354687,0.3916328713803542,0.1727738979945618,0.5462779810152757,0.7057398739820977,-0.2611819937912427,-0.2697101373952618,-0.07503067715091587,7,18,1,0,0,0,3
0.2964727874538487,0.6341056762697315,0.09827191450917967,-0.639750510543571,-0.49382370782498053,-0.28001664583686237,0.014938513004118617,-0.00038393978134258934,0.028583320603574502,-0.07492822858811078,0.3474622031754315,0.5096459529517896,0.26040955631784923,0.055355907034595184,1.2400147696720532,0.3600311130887078,-0.16816842461070386,-0.13830449465353153,-0.06673175259396165,-0.03844365364442366,0.04335257772668856,0.39533252960864346,-0.048903915810661565,0.012508636284738034,-0.35176433388384076,0.0214455583674692,0.14588352900707194,0.17221766209080555,-0.011082654049922517,0.05940238657039183,-0.3230282678988551,-0.1047397963944306,-0.15668797154540434,-0.1375517586938119,-0.13262261174730303,0.0012236601988964545,1.7890440174722877,-0.18249089478952332,-0.4896934178267976,-1.3119075443808834,-0.16702325758898773,-0.2878840636798497,-0.06840938306862124,6,4,1,0,0,0,2
1.01482615207807,-0.2750040833191882,-0.2115952468764302,0.7109450255518092,-0.6015694462507528,-0.14226331920417304,-0.10387963375524568,-0.10233681735705459,-0.35057986249792417,-0.06974758714441993,0.2933631229083408,0.3890951397071795,0.48763689781725106,0.054851350125804235,-0.08194360716864729,-0.02644722502477504,-0.2649714962245466,-0.3304772866628294,-0.21233984706905756,-0.14890399054174847,-0.10819991766202199,-0.13606976838292956,-0.12180962288027995,-0.22800524697176466,-0.03443611738677232,-0.3676687440438478,-0.15478015732338649,-0.16793767661641507,-0.1324272509346106,-0.06761910174237616,0.7947450718633602,0.0058557023382402205,0.07105978178933348,0.03949218214455861,-0.17409611432664807,-0.7421167924903469,-0.6737563052745926,-0.7053334200189317,0.12779823590068987,0.07983084820748818,-0.34858586413550974,-0.09867563472444651,-0.06194467911426677,8,34,0,0,0,0,2
-0.5416061379410759,0.6480533440645296,0.15379675665897025,-0.45421852508341104,-0.44962032795799695,-0.34455123598818194,-0.10179800459597885,-0.11148123067172037,-0.3289803979927551,-0.0894753607436741,0.0102621106368657,-0.3827038603102171,-0.1402913785319866,0.05395789039674883,0.38007665079566116,0.04705901491779847,0.07890864470800762,1.2631802254614157,-0.0009235085503472797,-0.10256496891605567,-0.0581688129958385,0.6657727002868756,-0.12870026852619618,-0.10813896135313404,-0.28713066631043616,-0.16975715919671241,0.08527543413413372,1.706976349056937,-0.0797431594890988,-0.05903182689814286,0.06702044426767445,-0.08923588515939793,-0.2514554102488843,-0.23254457663326586,-0.49388283439050873,-0.8183568521154044,-0.5679471062232452,-0.8031988157670005,-0.5108427669999457,-0.33604033680499373,-0.058536018051607054,-0.29424280819795984,-0.10810348658148923,0,2,0,0,0,0,2
-0.4218805771703725,-0.2470314753318368,-0.18056878410466,-0.556830006020186,-0.7286541633683306,-0.27750302820876654,-0.15040674806673676,-0.1423074820961791,-0.38766294993165,-0.08873267343456104,0.06247652848460038,-0.6121268688370084,-0.026081424998419457,0.05403310454732871,0.16039159272360845,-0.08480362429395948,-0.13372337452640123,0.04631701610195814,-0.1870229960280922,-0.12922308978476918,-0.15692788807422275,-0.14681155086313968,-0.1212714208855195,-0.14753010898989208,0.007689428330135811,-0.36560447718755434,-0.3739200140796573,0.0459399482387963,-0.17029923084373674,-0.10311013203115449,1.5435961031925531,0.17670818224742188,-0.20471743194169506,-0.1865129596520724,-0.36245225474057596,-0.4180966391489052,-0.3672744873327587,-0.4492746448424779,-0.46308337603927113,-0.2850347947221994,0.09498366053902599,-0.16964351698918329,-0.0008288276876927717,2,42,0,0,0,0,2
-0.06270389485826187,-0.1624954721877418,-0.15663649313901273,-0.4161031494800214,0.2880235735722911,-0.2427540861400528,-0.1501182399014989,-0.16028769712395333,-0.40264393746732385,-0.09013401309732177,0.04928389154910764,-0.6436294682516696,-0.12092428531373615,0.05399271999232755,0.37051080833044386,0.10946848844505845,-0.12782081360899764,0.2313011410372853,-0.18887863458834733,-0.17342918063081592,-0.09239051164689008,0.24305196621272304,-0.12120675914261796,-0.09023389424551677,-0.2700963416153021,-0.3921819129623326,0.4907554727742618,0.48122777537979855,-0.18996882988024943,-0.13944036482492594,0.03416247661737734,-0.11631848521503221,-0.239099087415621,-0.22268256309467413,-0.25985763337106804,0.6244859155781192,-0.14835890308859156,0.741197566449098,-0.21665878710787767,0.9767928016314548,-0.33519894816240653,-0.2789152267916676,-0.15955097889000436,2,4,0,0,0,0,4
